id,channel,title,game,viewers,date
6550,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5162,1542582185269
6590,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2736,1542582185585
6594,perrkz,G2 Perkz INHOUSE,League of Legends,2645,1542582185601
6602,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,39397,1542582246238
6608,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,23484,1542582246534
6650,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5110,1542582248523
6688,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2762,1542582249414
6696,perrkz,G2 Perkz INHOUSE,League of Legends,2645,1542582249446
6702,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,39397,1542582310854
6708,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,23742,1542582311345
6751,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5096,1542582313942
6789,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2743,1542582315717
6796,perrkz,G2 Perkz INHOUSE,League of Legends,2626,1542582315769
6802,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,40400,1542582381980
6808,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,23904,1542582382237
6850,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5084,1542582384222
6891,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2731,1542582385759
6897,perrkz,G2 Perkz INHOUSE,League of Legends,2621,1542582385783
6902,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,40371,1542582446590
6908,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24652,1542582446611
6949,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5084,1542582446726
6990,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2731,1542582446867
6996,perrkz,G2 Perkz INHOUSE,League of Legends,2619,1542582446885
7002,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,39789,1542582507900
7008,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24652,1542582507920
7048,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5197,1542582508063
7087,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2762,1542582508293
7096,perrkz,G2 Perkz INHOUSE,League of Legends,2619,1542582508334
7102,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,39929,1542582569032
7108,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24712,1542582569057
7148,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5223,1542582569163
7189,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2754,1542582569319
7193,perrkz,G2 Perkz INHOUSE,League of Legends,2664,1542582569328
7200,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",2510,1542582569346
7202,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,40298,1542582630077
7208,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24819,1542582630097
7249,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5241,1542582630252
7289,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2784,1542582630358
7293,perrkz,G2 Perkz INHOUSE,League of Legends,2650,1542582630369
7302,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,40298,1542582690859
7308,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24819,1542582690878
7349,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5241,1542582691000
7388,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",2804,1542582691107
7391,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2784,1542582691113
7395,perrkz,G2 Perkz INHOUSE,League of Legends,2650,1542582691128
7402,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,41925,1542582751696
7409,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24492,1542582751724
7797,perrkz,G2 Perkz INHOUSE,League of Legends,2693,1542582937594
7448,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5357,1542582751906
7466,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",3704,1542582751980
7487,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2842,1542582752080
7498,perrkz,G2 Perkz INHOUSE,League of Legends,2623,1542582752125
7502,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,41944,1542582812787
7509,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24820,1542582813737
7550,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5448,1542582815282
7564,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",3897,1542582815392
7588,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2842,1542582815574
7598,perrkz,G2 Perkz INHOUSE,League of Legends,2646,1542582815643
7602,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42209,1542582876171
7609,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24820,1542582876220
7650,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5448,1542582876357
7664,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",3897,1542582876409
7686,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2923,1542582876497
7698,perrkz,G2 Perkz INHOUSE,League of Legends,2640,1542582876548
7703,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42438,1542582937199
7709,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24671,1542582937229
7750,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5487,1542582937399
7757,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",4532,1542582937425
7787,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2974,1542582937555
7803,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42983,1542582998310
7808,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24991,1542582998330
7850,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5470,1542582998486
7857,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",4647,1542582998508
7886,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2984,1542582998631
7897,perrkz,G2 Perkz INHOUSE,League of Legends,2668,1542582998678
7903,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42459,1542583059335
7908,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24982,1542583059358
7949,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5482,1542583059487
7951,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",5220,1542583059491
7983,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3100,1542583059562
7995,perrkz,G2 Perkz INHOUSE,League of Legends,2668,1542583059729
8003,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42459,1542583120438
8008,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,25180,1542583120453
8049,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5543,1542583120553
8050,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",5463,1542583120557
8085,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3100,1542583120649
8096,perrkz,G2 Perkz INHOUSE,League of Legends,2714,1542583120692
8103,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42865,1542583181341
8108,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,25185,1542583181353
8308,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24709,1542583303054
8148,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",5576,1542583181465
8149,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5507,1542583181467
8185,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3100,1542583181578
8197,perrkz,G2 Perkz INHOUSE,League of Legends,2696,1542583181620
8203,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,43022,1542583242181
8208,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,25185,1542583242193
8246,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",5774,1542583242295
8248,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5525,1542583242301
8281,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3064,1542583242393
8295,perrkz,G2 Perkz INHOUSE,League of Legends,2703,1542583242423
8303,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42633,1542583303042
8346,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",5774,1542583303190
8348,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5476,1542583303198
8380,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3064,1542583303299
8393,perrkz,G2 Perkz INHOUSE,League of Legends,2703,1542583303347
8403,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42348,1542583363967
8409,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,24080,1542583363991
8443,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",6019,1542583364078
8448,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5362,1542583364090
8481,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2929,1542583364169
8492,perrkz,G2 Perkz INHOUSE,League of Legends,2692,1542583364206
8503,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42560,1542583424927
8509,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,23651,1542583425215
8543,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",6219,1542583426008
8549,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5357,1542583426027
8582,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2862,1542583426152
8591,perrkz,G2 Perkz INHOUSE,League of Legends,2692,1542583426179
8603,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42144,1542583486786
8609,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,23571,1542583486814
8643,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",6473,1542583486949
8649,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5368,1542583486963
8683,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2876,1542583487045
8689,perrkz,G2 Perkz INHOUSE,League of Legends,2703,1542583487061
8703,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42299,1542583547645
8709,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,23571,1542583547664
8743,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",6582,1542583547810
8750,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5340,1542583547840
8782,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2888,1542583547963
8789,perrkz,G2 Perkz INHOUSE,League of Legends,2659,1542583548005
8803,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42299,1542583608738
8809,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,23571,1542583608764
8841,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",6728,1542583608951
8849,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5319,1542583608980
8881,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2893,1542583609078
9591,perrkz,G2 Perkz INHOUSE,League of Legends,2436,1542586804176
8889,perrkz,G2 Perkz INHOUSE,League of Legends,2659,1542583609096
8903,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42299,1542583669817
8909,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,22946,1542583670070
8941,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",6895,1542583670206
8949,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5319,1542583670235
8984,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2862,1542583670372
8989,perrkz,G2 Perkz INHOUSE,League of Legends,2682,1542583670392
9003,sodapoppin,"Hello truckers
44835158804929_2115841973",Marble It Up!,42690,1542583731032
9009,xqcow,RANK 1 GAMER ~ NO PLAN (help me),Just Chatting,22885,1542583731047
9040,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",7195,1542583731149
9049,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5348,1542583731180
9084,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2893,1542583731302
9090,perrkz,G2 Perkz INHOUSE,League of Legends,2686,1542583731323
9106,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29329,1542586560107
9108,xqcow,RANK 1 GAMER,Minecraft,20555,1542586560116
9118,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11281,1542586560147
9141,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5081,1542586560247
9173,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2913,1542586560336
9193,perrkz,G2 Perkz INHOUSE,League of Legends,2444,1542586560378
9206,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29526,1542586621057
9209,xqcow,RANK 1 GAMER,Minecraft,20525,1542586621066
9218,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11452,1542586621098
9238,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5051,1542586621170
9269,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2975,1542586621322
9294,perrkz,G2 Perkz INHOUSE,League of Legends,2419,1542586621421
9306,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29450,1542586682027
9309,xqcow,RANK 1 GAMER,Minecraft,20450,1542586682035
9318,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11439,1542586682062
9339,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5032,1542586682122
9370,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2975,1542586682220
9392,perrkz,G2 Perkz INHOUSE,League of Legends,2425,1542586682290
9406,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29577,1542586742915
9409,xqcow,RANK 1 GAMER,Minecraft,20556,1542586742923
9419,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11445,1542586742957
9439,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,4990,1542586743012
9470,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2990,1542586743154
9491,perrkz,G2 Perkz INHOUSE,League of Legends,2437,1542586743234
9506,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29497,1542586803807
9509,xqcow,RANK 1 GAMER,Minecraft,20584,1542586803820
9518,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11485,1542586803862
9539,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,4996,1542586803944
9571,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2972,1542586804095
9606,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29607,1542586865031
9609,xqcow,RANK 1 GAMER,Minecraft,20643,1542586865042
9617,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11406,1542586865068
9639,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,5011,1542586865166
9669,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,3064,1542586865274
9692,perrkz,G2 Perkz INHOUSE,League of Legends,2437,1542586865366
9705,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29541,1542586925966
9709,xqcow,RANK 1 GAMER,Minecraft,20643,1542586925978
9717,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11397,1542586925998
9739,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,4969,1542586926066
9771,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2864,1542586926184
9792,perrkz,G2 Perkz INHOUSE,League of Legends,2420,1542586926263
9805,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29541,1542586986906
9809,xqcow,RANK 1 GAMER,Minecraft,20589,1542586986921
9817,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11401,1542586986960
9840,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,4969,1542586987053
9871,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2914,1542586987199
9891,perrkz,G2 Perkz INHOUSE,League of Legends,2411,1542586987296
9905,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29790,1542587048082
9909,xqcow,RANK 1 GAMER,Minecraft,20408,1542587048271
9917,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11390,1542587048648
9940,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,4985,1542587049720
9972,bobross,Bob Ross Marathon -10AM - 7PM PT // 10PM - 7AM PT,Art,2917,1542587050768
9991,perrkz,G2 Perkz INHOUSE,League of Legends,2433,1542587050869
10005,sodapoppin,"Hello truckers
44835158804929_2115841973",Just Chatting,29688,1542587111482
10009,xqcow,RANK 1 GAMER,Minecraft,20092,1542587111494
10017,disguisedtoast,Catching ALL The Pokemans (74/153) | House Group Stream at 7PM PST (Codenames) | Follow @DisguisedToast,"Pokemon: Let's Go, Pikachu!/Eevee!",11406,1542587111529
10041,giantwaffle,No Smoking in Chat | @GiantWaffle,Rocket League,4985,1542587111607
